"1331JurjiZaydan_AbuMuslimKhurasani" "1331JurjiZaydan_AhmadIbnTulun" "1331JurjiZaydan_AminWaMamun" "1331JurjiZaydan_ArmanusaMisriyya" "1331JurjiZaydan_AsirMutamahdi" "1331JurjiZaydan_CabdRahmanNasir" "1331JurjiZaydan_CadhraQuraysh" "1331JurjiZaydan_CarusFarghana" "1331JurjiZaydan_FatatGhassan" "1331JurjiZaydan_FathAndalus" "1331JurjiZaydan_GhadatKarbala" "1331JurjiZaydan_HajjajIbnYusuf" "1331JurjiZaydan_InqilabCuthmani" "1331JurjiZaydan_MamlukSharid" "1331JurjiZaydan_Ramadan17" "1331JurjiZaydan_SalahDinAyyubi" "1331JurjiZaydan_ShajaratDurr" "1331JurjiZaydan_SharlWaCabdRahman" "1342MustafaLutfiManfaluti_Cabarat" "1342MustafaLutfiManfaluti_Fadila" "1342MustafaLutfiManfaluti_Majdulin" "1342MustafaLutfiManfaluti_Shacir" "1349JibranKhalilJibran_AjnihaMutakassira" "1349JibranKhalilJibran_ArwahMutamarrida" "1368CaliJarim_FarisBaniHamdan" "1368CaliJarim_GhadatRashid" "1368CaliJarim_KhatimatMataf" "1368CaliJarim_MarahWalid" "1368CaliJarim_SayyidatQusur" "1368CaliJarim_ShacirMalik" "1368CaliJarim_ShacirTamuh" "1368IbrahimCabdQadirMazini_CaMashi" "1368IbrahimCabdQadirMazini_CawdIlaBad" "1368IbrahimCabdQadirMazini_FiTariq" "1368IbrahimCabdQadirMazini_IbrahimThani" "1368IbrahimCabdQadirMazini_ThalathatRijalWaImraa" "1373NiqulaHaddad_AdamJadid" "1373NiqulaHaddad_AsrarMisr" "1373NiqulaHaddad_DawlatSayyidatFiMamlakatNisa" "1373NiqulaHaddad_FatinatImbaratur" "1373NiqulaHaddad_HawaJadida" "1373NiqulaHaddad_HukarMuhtalAmrikiCaziz" "1373NiqulaHaddad_WadacanAyyuhaMashriq" "1375MuhammadHusaynHaykal_HakadhaKhuliqat" "1375MuhammadHusaynHaykal_QisasMisriyya" "1375MuhammadHusaynHaykal_Zaynab" "1392TahaHusayn_Adib" "1392TahaHusayn_AhlamShahrazad" "1392TahaHusayn_MaWaraNahr" "1392TahaHusayn_MucadhdhabunaFiArd" "1392TahaHusayn_OedipusAndTheseus" "1392TahaHusayn_ShajaratBus" "1331JurjiZaydan_CabbasaUkhtRashid" "1331JurjiZaydan_FatatQayruwan" "1331JurjiZaydan_IstibdadMamalik" "1331JurjiZaydan_JihadMuhibbin" "1342MustafaLutfiManfaluti_FiSabilTaj" "1368CaliJarim_FarisMulaththam" "1368CaliJarim_HatifMinAndalus" "1368CaliJarim_SahmMasmum" "1368IbrahimCabdQadirMazini_IbrahimKatib" "1373NiqulaHaddad_HaqibaZarqa" "1373NiqulaHaddad_ThawraFiJahannam" "1392TahaHusayn_DucaKarawan" "1392TahaHusayn_JannatHayawan"
"لي" 0.113830392714855 0.148994795387284 0.140950310769962 0.133689839572193 0.205593304365577 0.157494407158837 0.115563068113217 0.185221464318153 0.107642626480086 0.0751222653195762 0.118278136869461 0.155750301117249 0.145375553513243 0.186915887850467 0.166564558125287 0.182105552501374 0.156660993346743 0.0917963088221084 0.318095531270843 0.189664579490244 0.314957510449062 0.436560182939505 0.184672206832872 0.051413881748072 0.0843320017754106 0.0972072616451672 0.11496794163166 0.164792555253974 0.125011161710867 0.0928397354067541 0.157359586830213 0.326121905286849 0.594458438287154 0.333593583646817 0.19995295224653 0.19988468191428 0.44047239067986 0.37219980520384 0.171536394304992 0.273853745831187 0.57166876839008 0.368361813158703 0.355533652492256 0.459268384125114 0.209891506784521 0.0715207487911439 0.305802472335242 0.141764756422373 0.16671876628113 0.0598786097275523 0.347037784624101 0.0835382008258348 0.0825462643016202 0.106264371820779 0.102598230873749 0.206331107129283 0.181305398871878 0.0632777894958869 0.111390245058539 0.120540019286403 0.12807881773399 0.332279114456143 0.171960831144017 0.293472298409216 0.0587061171774099
"وما" 0.139442231075697 0.151035819981631 0.188499813198383 0.304426261194511 0.208509521448777 0.116331096196868 0.24147506769926 0.133573171383284 0.264545437959534 0.154843853005657 0.263210501765843 0.186900361340699 0.120310802907511 0.182242990654206 0.264205850819421 0.1597718526663 0.17406777038527 0.196476310110478 0.236006361910625 0.272805217075008 0.229780322088624 0.251772803917492 0.0923361034164358 0.0462724935732648 0.190856635596982 0.123479494522239 0.260888790625691 0.150252035672741 0.138405214751317 0.156667053498898 0.181568754034861 0.15157778696431 0.312342569269521 0.0757091821042421 0.171724300164667 0.257543724774169 0.176614533461007 0.153054125504383 0.160100634684659 0.195222472275698 0.13731259632899 0.122787271052901 0.154885947620389 0.182100583793048 0.165548230703284 0.247213022995476 0.427605151994195 0.322192628232666 0.422006877149109 0.269453743773985 0.11685966216934 0.293577105759362 0.19388773708055 0.0975541774092398 0.271746665557497 0.266058532877233 0.226631748589847 0.126555578991774 0.206190453618998 0.0964320154291225 0.157635467980296 0.084070619320229 0.0955337950800096 0.474492594624246 0.228953856991899
"بين" 0.172168468981218 0.173487090519441 0.196990795774887 0.180400747374525 0.115190574786387 0.153914988814318 0.196629697983683 0.194126342410372 0.1933918374049 0.240697870513744 0.198240820950223 0.193130373385389 0.217227838583006 0.105140186915888 0.168479093276153 0.1597718526663 0.179870029398112 0.202918156343608 0.413011133343594 0.355945854659773 0.41201988788305 0.302589333148546 0.677131425053863 0.529562982005141 0.261873058144696 0.254840658907601 0.172451912447491 0.213260953858085 0.223234217340834 0.284321689683184 0.189638476436411 0.101051857976207 0.110831234256927 0.0875387418080299 0.0682192425311691 0.111474149529118 0.142568358335993 0.100876582718798 0.125793355823661 0.0813426967815406 0.140114894213255 0.122787271052901 0.0880033793297663 0.121846714155642 0.153723357081621 0.301630984032215 0.145126597040454 0.176131970100524 0.234448265082838 0.288506028687298 0.240801728106519 0.250614602477504 0.255317515165476 0.163751654936938 0.158056734048748 0.122169734484444 0.347502014504432 0.274203754482177 0.203820448404987 0.313404050144648 0.152709359605911 0.164137875815685 0.109863864342011 0.222161272627537 0.246565692145122
"لها" 0.153671030165054 0.24696397591591 0.125666542132256 0.204561561755042 0.17934735061678 0.148545861297539 0.24837435534781 0.160287805659941 0.134097170276039 0.122648596440124 0.194909042446858 0.191053702703825 0.145375553513243 0.149532710280374 0.191453515086537 0.0927707531610775 0.220485842488009 0.173929848294521 0.348878969780925 0.332562550339058 0.301091456529921 0.279490910770794 0.0430901815943367 0.0154241645244216 0.128717265867732 0.170769513700969 0.0574839708158302 0.0775494377665762 0.142869899098134 0.11024718579552 0.052453195610071 0.39042763308989 0.226700251889169 0.264982137364847 0.456363208656787 0.411301172400538 0.206404936695393 0.361764296646723 0.20584367316599 0.254873783248827 0.269020596889449 0.17906477028548 0.21472824556463 0.145948262010605 0.31631536937949 0.275199402957228 0.114028040531785 0.120285247873529 0.140668959049703 0.155140034294113 0.141648075356776 0.236293768050218 0.128618597865315 0.257821754581562 0.077641904444999 0.344790139544986 0.276994359387591 0.232018561484919 0.189600417120918 0.0482160077145612 0.32512315270936 0.164137875815685 0.0955337950800096 0.271530444322545 0.0968650933427263
"بها" 0.129482071713147 0.183692213491173 0.159630472438271 0.157850653952709 0.189554110407979 0.14496644295302 0.288045259326975 0.190564391173485 0.156902811479448 0.0981188771520996 0.159925368161525 0.153673630435686 0.167098337371543 0.163551401869159 0.166564558125287 0.116822429906542 0.176001856722884 0.190034463877347 0.323226104355857 0.402712463301203 0.334766158904978 0.240223592728617 0.0738688827331487 0.0719794344473008 0.261873058144696 0.254840658907601 0.243201414990051 0.227801473439318 0.187516742566301 0.203086921202275 0.161394448030988 0.257222911212163 0.161209068010076 0.234225282134999 0.289343683839097 0.25369978858351 0.170230875625067 0.236538193961319 0.160100634684659 0.130148314850465 0.145719489981785 0.0511613629387087 0.137285271754435 0.266456001285416 0.328140243001153 0.306295380692507 0.126985772410397 0.150356559841911 0.203188496405127 0.220462153996897 0.11685966216934 0.200491681982003 0.107502111648622 0.153299421643091 0.194104761112498 0.249769234945974 0.327356970185334 0.253111157983548 0.237000521401147 0.168756027000964 0.201970443349754 0.15613115016614 0.157630761882016 0.23861766319254 0.17611835153223
"تلك" 0.244735344336938 0.126543524849474 0.0934008083415413 0.119193350943882 0.285789274153568 0.200447427293065 0.129361643410318 0.11754439081729 0.166937293608947 0.311220813466816 0.194909042446858 0.126676911575362 0.285738156905339 0.329439252336449 0.262291315668556 0.216465090709181 0.208881324462324 0.328534157889651 0.259093940793187 0.400114318376679 0.352593942515302 0.256392488393043 0.473991997537704 0.329048843187661 0.0488237905015535 0.0840711452066311 0.0442184390891002 0.0533152384645211 0.0580408965086168 0.087037251943832 0.0443834732085216 0.0275595976298746 0.0251889168765743 0.0449523268743937 0.0188191013879087 0.0345954257159331 0.151079902117247 0.184360651175734 0.0514609182914975 0.108456929042054 0.176544766708701 0.0716259081141922 0.0985637848493382 0.0508810454715869 0.0443432760812369 0.326507766220439 0.0518309275144479 0.150356559841911 0.182348650619985 0.187801094145505 0.0212472113035164 0.102632646728883 0.293711126468556 0.25956379346387 0.122008706984998 0.222620405060542 0.282030620467365 0 0.0497701094942409 0.0241080038572806 0.0591133004926108 0.148124424516594 0.167184141390017 0.131651124520022 0.111541622637079
"فيها" 0.0967558338076266 0.181651188896826 0.129062935162857 0.0918110946459635 0.17788924207518 0.114541387024609 0.162133259740932 0.144259025093946 0.123150462498404 0.105784414429607 0.133271140134604 0.130830252938489 0.185479154482413 0.179906542056075 0.179966304181345 0.182105552501374 0.156660993346743 0.104680001288369 0.333487250525884 0.314375535867391 0.336747023750569 0.212505485875315 0.0738688827331487 0.0308483290488432 0.173102529960053 0.197041746578042 0.207826663718771 0.184179914695618 0.227698901687651 0.16246953696182 0.254196255648806 0.156171053235956 0.136020151133501 0.172711571675302 0.195248176899553 0.211416490486258 0.0851154378125333 0.114790594128287 0.0972039567728286 0.122014045172311 0.15412638363458 0.127903407346772 0.116164460715291 0.141931337368111 0.186241759541195 0.317178972899855 0.339492575219634 0.210499183778675 0.224028342190268 0.264010233798753 0.18060129607989 0.224359739360813 0.147815403516855 0.132394955055397 0.191331835953748 0.133029266438616 0.191377921031426 0.168740771989032 0.246480542257193 0.0964320154291225 0.206896551724138 0.120100884743184 0.124193933604012 0.378496982995063 0.258306915580603
"ولكن" 0.108138873079112 0.0898050821512399 0.137553917739361 0.157850653952709 0.154559505409583 0.175391498881432 0.0983148489918416 0.160287805659941 0.138658298516721 0.141045885906143 0.154927700406477 0.149520289072559 0.145375553513243 0.119158878504673 0.12827385510798 0.137438152831226 0.135386043632988 0.109511385963217 0.0333487250525884 0.04676660864143 0.0277321078382822 0.0947035317487816 0.141582025238535 0.123393316195373 0.155348424323125 0.176023960276384 0.168030068538581 0.159945715393563 0.125011161710867 0.0986422188696762 0.201743060038735 0.404207431904827 0.292191435768262 0.414034589632574 0.392848741472595 0.388237555256583 0.385147356101713 0.347850285237234 0.137229115443993 0.214202434858057 0.271822894773714 0.29673590504451 0.179526893832723 0.0374912966632746 0.0561681497029001 0.153925089789636 0.178816699924845 0.253458200876364 0.213608419297697 0.220462153996897 0.329331775204504 0.31267155166241 0.149735084082009 0.153299421643091 0.0942794553974988 0.18732692620948 0.0755439161966156 0.147648175490403 0.194340427548941 0.313404050144648 0.334975369458128 0.420353096601145 0.224504418438022 0.197476686780033 0.23482446870964
"لك" 0.143710870802504 0.144912746198592 0.110382773494549 0.185232910250628 0.204135195823977 0.195078299776286 0.0707176983976404 0.144259025093946 0.105818175183813 0.0797215876860809 0.126607583127874 0.139136935664742 0.137020636644665 0.16588785046729 0.229744218103844 0.178669598680594 0.177935943060498 0.0740812316809998 0.223179929198091 0.158486840395957 0.297129726838738 0.348786177904049 0.0246229609110496 0.0462724935732648 0.133155792276964 0.0446627958910228 0.12823347335839 0.222954633578907 0.187516742566301 0.116049669258443 0.117010974822466 0.229663313582288 0.17632241813602 0.167979747793787 0.192895789226064 0.188352873342303 0.43408873284392 0.403506330875191 0.240150952026988 0.368753558742984 0.383914810144318 0.342781131689348 0.274570543508871 0.145948262010605 0.124161173027463 0.0357603743955719 0.181408246300568 0.184723773520062 0.0677294988017089 0.0299393048637762 0.0849888452140656 0.0930854237773588 0.09214466712739 0.188140199289248 0.0887336050799989 0.206331107129283 0.327356970185334 0.126555578991774 0.130350286770631 0.0964320154291225 0.083743842364532 0.368309379879098 0.205397659422021 0.065825562260011 0.0675120347540214
"منه" 0.172168468981218 0.175528115113787 0.147743096831165 0.182011468333226 0.157475722492782 0.164653243847875 0.153509150180244 0.149601951949278 0.166025067960811 0.174774249927177 0.164923035916572 0.234663787016655 0.147046536886958 0.142523364485981 0.195282585388268 0.195849367784497 0.172133684047656 0.141720617128869 0.220614642655585 0.103925796980956 0.198086484559159 0.203266116924214 0.0554016620498615 0.0411311053984576 0.217487794052375 0.107716154795996 0.190139288083131 0.252035672741373 0.165193320832217 0.11024718579552 0.145255003227889 0.146984520692665 0.136020151133501 0.198736603023635 0.221124441307928 0.184508937151643 0.180870305351633 0.149575622652011 0.137229115443993 0.143705430980722 0.100882723833544 0.138135679934513 0.10560405519572 0.164693910342242 0.215803943595353 0.150815492016108 0.19436597817918 0.150356559841911 0.213608419297697 0.138809504368417 0.123942065937179 0.16707640165167 0.178530292559318 0.167235732701554 0.207969386906247 0.160178096324048 0.216559226430298 0.0632777894958869 0.146940323268711 0.168756027000964 0.133004926108374 0.116097521918411 0.124193933604012 0.167306637410861 0.264177527298344
"كانت" 0.099601593625498 0.120420451066435 0.115477363040451 0.0757038850589524 0.126855443119186 0.0966442953020134 0.108663780464667 0.124668293291065 0.084836985276678 0.0996519846076011 0.0999533551009529 0.0934501806703493 0.103600969170357 0.168224299065421 0.0995558278449992 0.0704370533260033 0.137320129970602 0.136889232454021 0.189831204145503 0.179271999792148 0.11290929619872 0.101633058462107 0.332409972299169 0.113110539845758 0.155348424323125 0.176023960276384 0.12823347335839 0.0920899573478092 0.111617108670417 0.11024718579552 0.108941252420917 0.234256579853934 0.125944584382872 0.276811697068635 0.277581745471654 0.284451278108783 0.31279923396106 0.320022262418255 0.251586711647321 0.246739513570673 0.263416001120919 0.102322725877417 0.211208110391439 0.222269830217985 0.289709403730748 0.239439028561656 0.160675875294788 0.322192628232666 0.0937793060331353 0.28034076372445 0.251425333758278 0.305511134448767 0.0767872226061583 0.128910877290781 0.080414829603749 0.176467394255308 0.115834004834811 0.168740771989032 0.17775039105086 0.192864030858245 0.231527093596059 0.252211857960687 0.181514210652018 0.320899616017553 0.152635904661266
"فلم" 0.156516789982925 0.175528115113787 0.137553917739361 0.157850653952709 0.212883847073576 0.128859060402685 0.251823999172085 0.19768829364726 0.195216288701173 0.183972894660187 0.186579596188445 0.180670349296009 0.145375553513243 0.196261682242991 0.214427936896921 0.123694337548103 0.137320129970602 0.149772924920282 0.295007952388282 0.228636753358102 0.231761186934215 0.157069272168711 0.123114804555248 0.159383033419023 0.14647137150466 0.131361164385361 0.10170240990493 0.0920899573478092 0.0758996338958836 0.0754322850179877 0.0928018076178179 0.169950852050893 0.0806045340050378 0.17507748361606 0.0988002822865208 0.0807226600038439 0.100010639429727 0.173925142618617 0.0114357596203328 0.084054120007592 0.193358554014292 0.184180906579351 0.0880033793297663 0.103101065824005 0.135986046649126 0.107281123186716 0.106253401404618 0.0644385256465332 0.182348650619985 0.152418279306497 0.159354084776373 0.16707640165167 0.119020195039545 0.158525538290015 0.122008706984998 0.160178096324048 0.146051571313457 0.147648175490403 0.0521401147082524 0.120540019286403 0.197044334975369 0.176147964290004 0.0238834487700024 0.0905101481075151 0.152635904661266
"كما" 0.150825270347183 0.116338401877743 0.108684576979248 0.107918304232975 0.053950016039194 0.119910514541387 0.0586439450126774 0.108639512725071 0.0857492109248144 0.111916844251614 0.0866262410874925 0.105910204759729 0.123652769654942 0.0864485981308411 0.126359319957114 0.142592083562397 0.143122388983444 0.114342770638065 0.194961777230517 0.231234898282626 0.182239565794426 0.212505485875315 0.0369344413665743 0.0102827763496144 0.195295162006214 0.220686756167407 0.159186380720761 0.19387359441644 0.165193320832217 0.087037251943832 0.189638476436411 0.160764319507602 0.251889168765743 0.196370691082878 0.209362502940485 0.157601383817029 0.142568358335993 0.194796159732851 0.108639716393161 0.084054120007592 0.184951660361496 0.122787271052901 0.0915235145029569 0.204863156767179 0.156679575487037 0.144596296469052 0.31357711146241 0.545579517140648 0.406376992810253 0.332054108489154 0.301002160133149 0.269709048380552 0.117100514474391 0.135879032820013 0.152510883731248 0.108595319541728 0.16116035455278 0.21092596498629 0.173010380622837 0.0723240115718418 0.16256157635468 0.212178229712959 0.143300692620014 0.290729566648382 0.378654455794294
"وهي" 0.210586226522481 0.206143484028983 0.205481778351391 0.146575607241801 0.121023008952786 0.189709172259508 0.351863670076065 0.178097561844378 0.111291529072631 0.185506002115688 0.258212834010795 0.191053702703825 0.222240788704152 0.0817757009345794 0.185709909633941 0.221619021440352 0.257233482902677 0.262505234000064 0.0564363039351496 0.0493647535659539 0.0851771883604382 0.117801954126533 0.116959064327485 0.0359897172236504 0.213049267643142 0.183905630139506 0.0751713464514703 0.0823962776269872 0.0758996338958836 0.104444702332598 0.0806972240154939 0.20669698222406 0.136020151133501 0.170345659734545 0.181133850858621 0.203728618104939 0.12128949888286 0.149575622652011 0.120075476013494 0.189799625823595 0.120498809023399 0.0920904532896756 0.0774429738101943 0.0589148947565744 0.0886865521624738 0.102616726526424 0.0414647420115583 0.146060658132142 0.0468896530165677 0.0898179145913285 0.0814476433301463 0.0668305606606678 0.201566459341166 0.388474670754651 0.0499126528574994 0.219905522071999 0.08058017727639 0.189833368487661 0.154050338910746 0.0964320154291225 0.231527093596059 0.10008407061932 0.0812037258180081 0.120680197476687 0.0851238699072443
"غير" 0.146556630620376 0.0979691805286254 0.132459328193459 0.0821467688937568 0.139978419993584 0.103803131991051 0.110388602376805 0.113982439580402 0.0912225648136323 0.124181703895626 0.0899580195908576 0.132906923620052 0.106942935917788 0.135514018691589 0.122530249655384 0.116822429906542 0.129583784620145 0.15460430959513 0.13596018675286 0.210449738886435 0.239684646316582 0.120111796364308 0.190827947060634 0.138817480719794 0.0798934753661784 0.0972072616451672 0.12381162944948 0.101783637068631 0.111617108670417 0.127654636184287 0.161394448030988 0.179137384594185 0.171284634760705 0.198736603023635 0.279934133145142 0.265231597155487 0.1276731567188 0.250452205370808 0.131511235633827 0.2006453187278 0.240997618046798 0.184180906579351 0.179526893832723 0.184778533554711 0.189197977946611 0.259651414089588 0.209915256433514 0.223386888907982 0.16671876628113 0.171470564219809 0.226636920570842 0.0930854237773588 0.132457958995623 0.125426799526165 0.083187754762499 0.12759950046153 0.181305398871878 0.0632777894958869 0.111390245058539 0.0723240115718418 0.231527093596059 0.22819168101205 0.181514210652018 0.208447613823368 0.158506516379007
"كنت" 0.0882185543540125 0.100010205122972 0.117175559555752 0.10147542039817 0.0816540783295909 0.0984340044742729 0.0776169860461907 0.130011220146396 0.0602068927769973 0.0613242982200622 0.0732991270740321 0.105910204759729 0.085220152059487 0.142523364485981 0.124444784806249 0.109950522264981 0.0928361442054773 0.077302154797565 0.156482479092915 0.0961313622073839 0.198086484559159 0.21943501258864 0.135426285010773 0.143958868894602 0.066577896138482 0.128733941097654 0.141499005085121 0.135711516091508 0.0848290025895169 0.0522223511662992 0.165429309231762 0.307748840200266 0.357682619647355 0.274445785127878 0.16701952481769 0.165289256198347 0.359612724757953 0.191317656880479 0.171536394304992 0.265719476153033 0.397926299565644 0.378594085746444 0.285130949028443 0.277167800332066 0.150767138676205 0.0792947432249639 0.414647420115583 0.128877051293066 0.161508804834844 0.0598786097275523 0.492227061864797 0.0429625032818579 0.0614297780849267 0.0818758274684691 0.0388209522224995 0.130314383450073 0.100725221595488 0.147648175490403 0.120870265914585 0.0482160077145612 0.118226600985222 0.232195043836823 0.148077382374015 0.405924300603401 0.0469648937419279
"مع" 0.175014228799089 0.185733238085519 0.144346703800564 0.172347142581019 0.138520311451984 0.155704697986577 0.125911999586043 0.122887317672621 0.136833847220448 0.151777638094654 0.103285133604318 0.182747019977572 0.147046536886958 0.147196261682243 0.158906417521826 0.121976360637713 0.121847439269689 0.188424002319065 0.0872197424452311 0.0493647535659539 0.0772537289780718 0.0623657404199293 0.0984918436441982 0.0976863753213368 0.102086107412339 0.112970601371411 0.0795931903603803 0.0727025979061652 0.0937583712831503 0.116049669258443 0.0928018076178179 0.169950852050893 0.0957178841309824 0.132491068682424 0.178781463185133 0.176821064770325 0.144696244281307 0.149575622652011 0.0972039567728286 0.105745505816003 0.215776937088413 0.122787271052901 0.165446353139961 0.267794976166247 0.221716380406184 0.276754201843991 0.222872988312126 0.133172953002835 0.114619151818277 0.195966359108353 0.127483267821098 0.205265293457765 0.167012209168394 0.181172043760017 0.180240135318748 0.217190639083456 0.040290088638195 0.274203754482177 0.104280229416505 0.0482160077145612 0.137931034482759 0.176147964290004 0.0525435872940053 0.191991223258365 0.161441822237877
"فاذا" 0.194934547524189 0.114297377283396 0.161328668953571 0.301204819277108 0.237671692280773 0.121700223713647 0.212153095192921 0.11754439081729 0.251774278885625 0.213101936314716 0.236556273738922 0.215973750882585 0.157072437129251 0.13785046728972 0.227829682952979 0.125412314458494 0.116045180256847 0.202918156343608 0.202657636858037 0.179271999792148 0.114890161044312 0.07160510937103 0.0246229609110496 0.0205655526992288 0.0932090545938748 0.0866983684943383 0.0884368781782003 0.0969367972082202 0.0758996338958836 0.0812347684809098 0.0322788896061975 0.0734922603463323 0.0957178841309824 0.0615137104596967 0.0611620795107034 0.0499711704785701 0.131928928609427 0.0521775427855851 0.0743324375321631 0.111168352268106 0.0840689365279529 0.0716259081141922 0.137285271754435 0.163354935461411 0.156679575487037 0.177247073091096 0.0932956695260062 0.0859180341953776 0.0885693445868501 0.0925396695789445 0.0495768263748716 0.147981955748622 0.149735084082009 0.148073304996168 0.122008706984998 0.152033447358419 0.0654713940370669 0.0632777894958869 0.085320187704413 0.144648023143684 0.0591133004926108 0.0600504423715921 0.0812037258180081 0.112452002194185 0.114476928495949
"هي" 0.0967558338076266 0.13470762322686 0.103589987433346 0.128857676696089 0.132687877285585 0.128859060402685 0.206978629456509 0.153163903186165 0.143219426757403 0.122648596440124 0.134937029386286 0.122523570212236 0.121981786281226 0.121495327102804 0.149333741767499 0.120258383727323 0.197276806436639 0.162656617386543 0.161613052177928 0.114318376679051 0.140641404037003 0.170928325595362 0.264696829793783 0.303341902313625 0.102086107412339 0.0866983684943383 0.0574839708158302 0.0533152384645211 0.0714349495490669 0.0638273180921434 0.0726275016139445 0.160764319507602 0.16624685138539 0.160882011971514 0.209362502940485 0.215260426676917 0.221300138312586 0.121747599833032 0.222997312596489 0.249450936796725 0.123301106907664 0.0972065895835465 0.16192621796677 0.109795940228161 0.177373104324948 0.309404978466035 0.0984787622774509 0.180427871810293 0.119829113264562 0.114313709479873 0.109777258401501 0.136047927059217 0.0787069031713123 0.142847188349244 0.0610043534924992 0.173752511266764 0.0906526994359388 0.042185192997258 0.0734701616343556 0 0.192118226600985 0.148124424516594 0.243611177454024 0.216675809105869 0.123282846072561
"الناس" 0.116676152532726 0.132666598632514 0.108684576979248 0.0821467688937568 0.0874865124959902 0.137807606263982 0.267347396381324 0.149601951949278 0.152341683238766 0.127247918806629 0.139934697141334 0.145366947709432 0.0835491686857716 0.0700934579439252 0.149333741767499 0.0704370533260033 0.0947702305430914 0.0821335394724128 0.2642245138782 0.223440463509055 0.16243091733851 0.152449587693161 0.147737765466297 0.195372750642674 0.150909897913893 0.202296193153456 0.229935883263321 0.339278790228771 0.205375479953567 0.16246953696182 0.165429309231762 0.0551191952597492 0.0806045340050378 0.125393332860151 0.0611620795107034 0.0807226600038439 0.0936269815937866 0.0521775427855851 0.0343072788609983 0.0352485019386676 0.235393022278268 0.0665097718203213 0.0422416220782878 0.121846714155642 0.150767138676205 0.174137475317568 0.290253194080908 0.227682790617751 0.380327185578827 0.345662883427234 0.262048939410036 0.221972933622932 0.115180833909238 0.0731656330569298 0.0499126528574994 0.0488678937937775 0.156124093473006 0.0843703859945159 0.184860406692895 0.120540019286403 0.0394088669950739 0.0400336282477281 0.119417243850012 0.13713658804169 0.566514030762005
"انها" 0.0867956744450768 0.151035819981631 0.156234079407669 0.13046839765479 0.100609489370389 0.137807606263982 0.215602739017196 0.158506830041497 0.108554852128222 0.0873871249635887 0.119944026121143 0.149520289072559 0.220569805330437 0.116822429906542 0.137846530862307 0.116822429906542 0.286244777966888 0.181982156085934 0.212918783028064 0.145496115773338 0.142622268882594 0.170928325595362 0.0123114804555248 0 0.150909897913893 0.09458003835746 0.0707495025425603 0.0436215587436991 0.0937583712831503 0.104444702332598 0.052453195610071 0.225070047310643 0.120906801007557 0.215297986608938 0.312867560573983 0.292139150490102 0.168102989679753 0.302629748156393 0.028589399050832 0.189799625823595 0.257811405352389 0.0818581807019339 0.207687975218248 0.0950672165390177 0.201022851568274 0.111945519847008 0.085521030398839 0.128877051293066 0.0416796915702824 0.0462698347894723 0.134565671588937 0.0906986180394778 0.109421792213776 0.250853599052331 0.0748689792862491 0.244339468968887 0.0906526994359388 0.042185192997258 0.1445703180547 0.0482160077145612 0.206896551724138 0.15613115016614 0.0477668975400048 0.0795392210641799 0.0587061171774099
"وان" 0.0825270347182698 0.0653127870190836 0.081513432734436 0.0676502802654468 0.0364527135399959 0.0626398210290828 0.0776169860461907 0.0872678053037454 0.0611191184251336 0.0751222653195762 0.088292130339175 0.0872201686256593 0.120310802907511 0.0771028037383178 0.0574360545259611 0.0824628916987356 0.104440662231162 0.069249847006152 0.159047765635421 0.202655304112863 0.207990808787116 0.140900376504285 0.0554016620498615 0.0874035989717224 0.20861074123391 0.225941202742821 0.282998010170241 0.276269872043428 0.281275113849451 0.168272020424742 0.217882504841833 0.330715171558495 0.246851385390428 0.276811697068635 0.279934133145142 0.311358831443398 0.0595808064687733 0.114790594128287 0.0400251586711647 0.037959925164719 0.0952781280650133 0.0716259081141922 0.0739228386370037 0.386963740560227 0.342921335028232 0.20989784971314 0.344675667971078 0.189019675229831 0.307387725330833 0.239514438910209 0.205389709267325 0.183784041816837 0.0748675420410044 0.0905860218800084 0.0582314283337493 0.0923060216104686 0.206486704270749 0.042185192997258 0.222780490117078 0.192864030858245 0.315270935960591 0.104087433444093 0.0716503463100072 0.230389467910038 0.217212633556417
"اما" 0.115253272623791 0.140830697009899 0.174914241075977 0.277044004896592 0.35723659269196 0.155704697986577 0.17075736930162 0.121106342054177 0.199777416941855 0.171708035016174 0.174918371426668 0.128753582256926 0.126994736402373 0.231308411214953 0.20676979629346 0.135720175920836 0.125715611944917 0.175540309852804 0.0590015904776564 0.0779443477357167 0.0732919992868887 0.103942900699882 0.270852570021545 0.215938303341902 0.0887705281846427 0.107716154795996 0.0928587220871103 0.0969367972082202 0.111617108670417 0.0638273180921434 0.0968366688185926 0.0413393964448119 0.0705289672544081 0.0591477985189391 0.0470477534697718 0.0922544685758216 0.180870305351633 0.20871017114234 0.120075476013494 0.151839700658876 0.120498809023399 0.306968177632252 0.200647704871867 0.127202613678967 0.130073609838295 0.0839591398852558 0.0414647420115583 0.00429590170976888 0.052099614462853 0.0381045698266242 0.141648075356776 0.0692173663985488 0.161253167472933 0.155041460525399 0.0610043534924992 0.0733018406906662 0.115834004834811 0.0632777894958869 0.08058017727639 0.0241080038572806 0.108374384236453 0.208174866888186 0.133747313112013 0.0493691716950082 0.0293530585887049
